ID,title,release_year,genres,rating
2002,the greatest game ever played,2005,"['Drama', 'History', 'Sport']",55.0
2003,a x l,2018,"['Action', 'Adventure', 'Sci-Fi', 'Family']",29.0
2004,i hate valentine s day,2009,"['Comedy', 'Romance']",17.0
2005,man of the house,2005,"['Action', 'Comedy']",35.0
2006,did you hear about the morgans,2009,"['Drama', 'Comedy', 'Romance']",27.0
2007,body of war,2008,"['War', 'Documentary']",60.0
2008,valmont,1989,"['Drama', 'Romance']",55.0
2009,a walk on the moon,1999,"['Drama', 'Romance']",70.0
2010,generation wealth,2018,['Documentary'],53.0
2011,commando,1985,"['Action', 'Adventure', 'Thriller']",51.0
2012,alien outpost,2015,"['Action', 'Sci-Fi', 'Thriller']",26.0
2013,the crimson rivers,2001,"['Mystery', 'Thriller', 'Crime']",49.0
2014,the shipping news,2001,"['Drama', 'Romance']",47.0
2015,fat albert,2004,"['Fantasy', 'Comedy', 'Romance', 'Family']",39.0
2016,the last boy scout,1991,"['Action', 'Thriller', 'Comedy', 'Crime']",52.0
2017,xanadu,1980,"['Fantasy', 'Romance', 'Musical']",35.0
2018,contracted phase ii,2015,"['Drama', 'Thriller', 'Horror']",35.0
2019,stage beauty,2004,['Drama'],64.0
2020,christmas in the clouds,2005,"['Comedy', 'Romance', 'Family']",56.0
2021,when you re strange,2010,"['Music', 'Documentary']",55.0
2022,the edge of love,2009,"['Biography', 'Drama', 'Romance', 'War']",39.0
2023,the guardians,2018,['Drama'],81.0
2024,in dubious battle,2017,['Drama'],43.0
2025,stander,2004,"['Action', 'Biography', 'Drama', 'Crime']",62.0
2026,brother,2001,"['Drama', 'Thriller', 'Crime']",47.0
2027,point blank,2019,"['Action', 'Thriller', 'Crime']",37.0
2028,chaplin,1993,"['Biography', 'Drama', 'Comedy']",47.0
2029,jiminy glick in lalawood,2005,['Comedy'],41.0
2030,don verdean,2015,"['Adventure', 'Drama', 'Comedy']",39.0
2031,crazy on the outside,2010,"['Comedy', 'Crime']",21.0
2032,the lawnmower man,1992,"['Sci-Fi', 'Horror']",42.0
2033,il futuro,2013,['Drama'],80.0
2034,manhunt,2018,"['Action', 'Thriller']",68.0
2035,american pimp,2000,['Documentary'],59.0
2036,the bread my sweet,2002,"['Drama', 'Romance']",54.0
2037,dreamcatcher,2015,"['Crime', 'Family', 'Documentary']",86.0
2038,death wish,1974,"['Action', 'Drama', 'Thriller', 'Crime']",51.0
2039,sidewalks of new york,2001,"['Comedy', 'Romance']",49.0
2040,the moth diaries,2012,['Horror'],38.0
2041,carrie pilby,2017,"['Drama', 'Comedy']",52.0
2042,bel canto,2018,"['Drama', 'Thriller', 'Romance', 'Music']",50.0
2043,the hottest state,2007,['Drama'],45.0
2044,nothing bad can happen,2014,"['Drama', 'Thriller']",51.0
2045,one crazy summer,1986,"['Comedy', 'Romance']",47.0
2046,tab hunter confidential,2015,"['Biography', 'Documentary']",60.0
2047,the color wheel,2012,"['Comedy', 'Romance', 'Family']",53.0
2048,gangster s paradise jerusalema,2010,"['Action', 'Drama', 'Crime']",53.0
2049,black panther,2018,"['Action', 'Adventure', 'Sci-Fi', 'Drama']",88.0
2050,fight club,1999,"['Drama', 'Thriller', 'Crime']",66.0
2051,seven,1995,"['Drama', 'Mystery', 'Thriller', 'Crime']",65.0
2052,pirates of the caribbean curse black pearl,2003,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Family']",63.0
2053,pirates of the caribbean dead men tell no tales,2017,"['Action', 'Adventure', 'Fantasy', 'Comedy']",39.0
2054,scarface,1983,"['Drama', 'Thriller', 'Crime']",65.0
2055,wedding crashers,2005,"['Comedy', 'Romance']",64.0
2056,pixels,2015,"['Action', 'Sci-Fi', 'Comedy', 'Animation']",27.0
2057,the hangover part iii,2013,['Comedy'],30.0
2058,scream 2,1997,"['Mystery', 'Thriller', 'Horror']",63.0
2059,saban s power rangers,2017,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']",44.0
2060,the professional,1994,"['Drama', 'Thriller', 'Crime']",64.0
2061,home alone,1990,"['Comedy', 'Crime', 'Family']",63.0
2062,dracula untold,2014,"['Action', 'Drama', 'Fantasy', 'Horror', 'War']",40.0
2063,the queen,2006,"['Biography', 'Drama']",91.0
2064,i am number four,2011,"['Action', 'Sci-Fi']",36.0
2065,the a team,2010,"['Action', 'Adventure', 'Thriller']",47.0
2066,the village,2004,"['Mystery', 'Thriller']",44.0
2067,transporter 2,2005,"['Action', 'Thriller', 'Crime']",56.0
2068,youth in revolt,2010,"['Drama', 'Comedy', 'Romance']",63.0
2069,harold kumar go to white castle,2004,"['Adventure', 'Comedy']",64.0
2070,saw iv,2007,"['Thriller', 'Horror', 'Crime']",36.0
2071,true lies,1994,"['Action', 'Thriller', 'Comedy', 'Romance']",63.0
2072,doom,2005,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'Horror']",34.0
2073,underworld awakening,2012,"['Action', 'Fantasy', 'Horror']",39.0
2074,wild hogs,2007,"['Action', 'Adventure', 'Comedy']",27.0
2075,hitch,2005,"['Comedy', 'Romance']",58.0
2076,a cure for wellness,2017,"['Sci-Fi', 'Drama', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",47.0
2077,antichrist,2009,['Drama'],49.0
2078,one missed call,2008,"['Mystery', 'Thriller', 'Horror']",24.0
2079,ace ventura when nature calls,1995,"['Action', 'Adventure', 'Mystery', 'Comedy']",45.0
2080,the ugly truth,2009,"['Comedy', 'Romance']",28.0
2081,apollo 18,2011,"['Sci-Fi', 'Thriller', 'Horror']",24.0
2082,the lost boys,1987,"['Thriller', 'Fantasy', 'Horror', 'Comedy']",63.0
2083,kindergarten cop,1990,"['Action', 'Thriller', 'Comedy', 'Crime']",61.0
2084,teaching mrs tingle,1999,"['Thriller', 'Comedy']",35.0
2085,mr turner,2014,"['Biography', 'Drama', 'History']",94.0
2086,live by night,2016,"['Drama', 'Crime']",49.0
2087,whale rider,2003,"['Drama', 'Family']",80.0
2088,the negotiator,1998,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",62.0
2089,save the last dance,2001,"['Drama', 'Romance', 'Music']",53.0
2090,american wedding,2003,"['Comedy', 'Romance']",43.0
2091,me myself irene,2000,['Comedy'],49.0
2092,40 days and nights,2002,"['Drama', 'Comedy', 'Romance']",53.0
2093,kiss of the dragon,2001,"['Action', 'Drama', 'Thriller', 'Crime']",58.0
2094,finding forrester,2000,['Drama'],62.0
2095,why did i get married,2007,"['Drama', 'Comedy']",54.0
2096,in the land of blood and honey,2011,"['Romance', 'War']",56.0
2097,wet hot american summer,2001,"['Comedy', 'Romance']",42.0
2098,evolution,2001,"['Sci-Fi', 'Comedy']",40.0
2099,nightwatch,1998,"['Drama', 'Thriller', 'Horror']",40.0
2100,bill ted s bogus journey,1991,"['Adventure', 'Sci-Fi', 'Fantasy', 'Comedy']",60.0
2101,the killer inside me,2010,"['Drama', 'Thriller', 'Crime', 'Western']",53.0
2102,men women children,2014,"['Drama', 'Comedy']",38.0
2103,the best of me,2014,"['Drama', 'Romance']",29.0
2104,an unfinished life,2005,['Drama'],49.0
2105,this boy s life,1993,"['Biography', 'Drama']",60.0
2106,old joy,2006,['Drama'],84.0
2107,adam,2009,"['Drama', 'Comedy', 'Romance']",56.0
2108,the door in floor,2004,"['Drama', 'Mystery', 'Comedy']",67.0
2109,romeo must die,2000,"['Action', 'Drama', 'Thriller', 'Romance', 'Crime']",52.0
2110,yoga hosers,2016,"['Thriller', 'Fantasy', 'Horror', 'Comedy']",23.0
2111,machine gun preacher,2011,"['Action', 'Biography']",43.0
2112,national lampoon s vacation,1983,"['Adventure', 'Comedy', 'Romance']",55.0
2113,the time machine,2002,"['Action', 'Adventure', 'Sci-Fi']",42.0
2114,the stepfather,2009,"['Mystery', 'Thriller']",33.0
2115,the libertine,2005,['Drama'],44.0
2116,idlewild,2006,"['Drama', 'Romance', 'Crime', 'Musical']",55.0
2117,fear x,2005,['Thriller'],61.0
2118,the nativity story,2006,"['Drama', 'Family']",52.0
2119,passengers,2008,"['Drama', 'Mystery', 'Thriller', 'Romance']",40.0
2120,new in town,2009,"['Comedy', 'Romance']",29.0
2121,dead man s shoes,2006,"['Drama', 'Thriller', 'Crime']",52.0
2122,youth without,2007,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'Romance']",43.0
2123,mona lisa smile,2003,"['Drama', 'Romance']",45.0
2124,13 sins,2014,"['Thriller', 'Horror']",44.0
2125,the man without a face,1993,['Drama'],62.0
2126,the ledge,2011,"['Drama', 'Thriller']",34.0
2127,orange county,2002,"['Drama', 'Comedy']",48.0
2128,dr dolittle,1998,"['Comedy', 'Family']",46.0
2129,the big bounce,2004,"['Thriller', 'Comedy', 'Crime']",42.0
2130,the chumscrubber,2005,"['Drama', 'Comedy']",41.0
2131,he got game,1998,"['Drama', 'Sport']",63.0
2132,a street cat named bob,2016,"['Biography', 'Drama', 'Comedy', 'Family']",54.0
2133,hatchet ii,2010,"['Action', 'Thriller', 'Horror', 'Comedy']",49.0
2134,hearts in atlantis,2001,"['Drama', 'Mystery', 'Thriller']",55.0
2135,the debut,2001,"['Drama', 'Comedy']",60.0
2136,5 to 7,2015,"['Drama', 'Comedy', 'Romance']",52.0
2137,the comedy,2012,['Drama'],46.0
2138,it s only the end of world,2017,['Drama'],48.0
2139,struck by lightning,2013,"['Drama', 'Comedy']",41.0
2140,1911,2011,"['Action', 'Adventure', 'Drama', 'History', 'War']",37.0
2141,erased,2013,"['Action', 'Thriller']",34.0
2142,surveillance,2009,"['Drama', 'Mystery', 'Thriller', 'Crime']",31.0
2143,the express,2008,"['Biography', 'Drama', 'Sport']",58.0
2144,clockstoppers,2002,"['Adventure', 'Sci-Fi', 'Thriller']",40.0
2145,ted bundy,2002,"['Biography', 'Drama', 'Thriller', 'Crime']",37.0
2146,undead,2005,"['Action', 'Sci-Fi', 'Horror', 'Comedy']",34.0
2147,she s funny that way,2015,"['Drama', 'Comedy']",45.0
2148,lbj,2017,"['Biography', 'Drama']",54.0
2149,home of the brave,2006,"['Action', 'Drama', 'War']",42.0
2150,mansome,2012,['Documentary'],35.0
2151,poetic justice,1993,"['Drama', 'Romance']",51.0
2152,romance,1999,"['Drama', 'Romance', 'Adult', 'Adult']",49.0
2153,the deep end of ocean,1999,['Drama'],45.0
2154,the day,2012,"['Sci-Fi', 'Drama', 'Thriller']",41.0
2155,echo in the canyon,2019,"['Music', 'Documentary']",70.0
2156,short cut to nirvana kumbh mela,2005,['Documentary'],55.0
2157,the city of your final destination,2010,['Drama'],52.0
2158,happy tears,2010,['Drama'],35.0
2159,thinner,1996,"['Fantasy', 'Horror']",33.0
2160,midnight express,1978,"['Biography', 'Drama', 'Thriller', 'Crime']",59.0
2161,the trouble with harry,1955,"['Mystery', 'Comedy']",74.0
2162,connie and carla,2004,"['Comedy', 'Crime']",44.0
2163,maidan,2014,['Documentary'],86.0
2164,gerhard richter painting,2012,['Documentary'],77.0
2165,the natural,1984,"['Drama', 'Sport']",61.0
2166,see no evil hear,1989,"['Comedy', 'Crime']",44.0
2167,haven,2006,"['Drama', 'Crime']",37.0
2168,more than a game,2009,"['Sport', 'Documentary']",59.0
2169,excalibur,1981,"['Adventure', 'Drama', 'Fantasy', 'Romance']",56.0
2170,the heiresses,2019,['Drama'],77.0
2171,1984,1985,"['Sci-Fi', 'Drama']",67.0
2172,wish you were here,2013,"['Drama', 'Mystery']",60.0
2173,unconscious,2006,"['Mystery', 'Comedy', 'Romance']",59.0
2174,mercury rising,1998,"['Action', 'Drama', 'Thriller', 'Crime']",37.0
2175,rain,2002,"['Drama', 'Romance']",71.0
2176,dark star,1974,"['Sci-Fi', 'Comedy']",66.0
2177,pandora s promise,2013,['Documentary'],54.0
2178,love marilyn,2012,['Documentary'],51.0
2179,adored,2004,['Drama'],28.0
2180,reprisal,2018,"['Action', 'Thriller', 'Crime']",19.0
2181,neil young journeys,2012,"['Music', 'Documentary']",74.0
2182,the outsider,2006,['Documentary'],64.0
2183,glastonbury,2007,"['Music', 'Documentary']",60.0
2184,for no good reason,2014,"['Biography', 'History', 'Music', 'Documentary']",56.0
2185,the hawk is dying,2007,['Drama'],48.0
2186,assassin s bullet,2012,"['Action', 'Drama', 'Thriller']",20.0
2187,john mcenroe in the realm of perfection,2018,"['Sport', 'Documentary']",82.0
2188,american swing,2009,['Documentary'],59.0
2189,winter solstice,2005,['Drama'],59.0
2190,road to nowhere,2011,"['Thriller', 'Romance']",59.0
2191,second best,2005,['Comedy'],44.0
2192,boyhood,2014,['Drama'],100.0
2193,the prestige,2006,"['Drama', 'Mystery', 'Thriller']",66.0
2194,american psycho,2000,"['Drama', 'Thriller', 'Crime']",64.0
2195,the happening,2008,"['Sci-Fi', 'Drama', 'Mystery', 'Thriller']",34.0
2196,pokemon detective pikachu,2019,"['Action', 'Adventure', 'Sci-Fi', 'Mystery', 'Fantasy', 'Comedy', 'Animation', 'Family']",53.0
2197,scream,1996,"['Mystery', 'Thriller', 'Horror', 'Crime']",65.0
2198,blood diamond,2006,"['Action', 'Adventure', 'Drama', 'Thriller']",64.0
2199,the green mile,1999,"['Drama', 'Mystery', 'Fantasy', 'Crime']",61.0
2200,sideways,2004,"['Drama', 'Comedy', 'Romance']",94.0
2201,glass,2019,"['Action', 'Sci-Fi', 'Drama', 'Mystery', 'Thriller', 'Horror']",43.0
2202,the accountant,2016,"['Action', 'Drama', 'Thriller', 'Crime']",51.0
2203,i robot,2004,"['Action', 'Sci-Fi', 'Mystery', 'Thriller']",59.0
2204,hellboy,2019,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy', 'Horror']",31.0
2205,justin bieber s believe,2013,"['Music', 'Documentary']",39.0
2206,gangster squad,2013,"['Action', 'Drama', 'Thriller', 'Crime']",40.0
2207,the last samurai,2003,"['Action', 'Adventure', 'Drama', 'History', 'War']",55.0
2208,the judge,2014,['Drama'],48.0
2209,london has fallen,2016,"['Action', 'Drama', 'Thriller', 'Crime']",28.0
2210,13 going on 30,2004,"['Fantasy', 'Comedy', 'Romance']",57.0
2211,land of the dead,2005,"['Sci-Fi', 'Thriller', 'Horror']",71.0
2212,jacob s ladder,1990,"['Drama', 'Mystery', 'Thriller', 'Horror']",62.0
2213,the matador,2005,"['Drama', 'Thriller', 'Comedy', 'Crime']",65.0
2214,treasure planet,2002,"['Adventure', 'Sci-Fi', 'Romance', 'Animation', 'Family']",60.0
2215,man on a ledge,2012,"['Thriller', 'Crime']",40.0
2216,atlantis the lost empire,2001,"['Adventure', 'Sci-Fi', 'Animation', 'Family']",52.0
2217,reindeer games,2000,"['Action', 'Drama', 'Thriller', 'Crime']",37.0
2218,the 6th day,2000,"['Action', 'Sci-Fi', 'Thriller']",49.0
2219,demolition,2016,"['Drama', 'Comedy']",49.0
2220,music and lyrics,2007,"['Comedy', 'Romance', 'Music']",59.0
2221,anaconda,1997,"['Action', 'Adventure', 'Thriller', 'Horror']",37.0
2222,point break,1991,"['Action', 'Thriller', 'Crime']",58.0
2223,the rocky horror picture show,1975,"['Comedy', 'Musical']",58.0
2224,the boy next door,2015,['Thriller'],30.0
2225,good luck chuck,2007,"['Drama', 'Comedy', 'Romance']",19.0
2226,cellular,2004,"['Action', 'Drama', 'Thriller', 'Crime']",60.0
2227,brother bear,2003,"['Adventure', 'Fantasy', 'Animation', 'Family']",48.0
2228,step up 2 the streets,2008,"['Drama', 'Romance', 'Music']",50.0
2229,crash,1997,"['Drama', 'Thriller']",47.0
2230,the do over,2016,"['Action', 'Adventure', 'Mystery', 'Comedy']",22.0
2231,the grudge 2,2006,"['Drama', 'Mystery', 'Thriller', 'Horror']",33.0
2232,fahrenheit 11 9,2018,['Documentary'],69.0
2233,the fourth kind,2009,"['Sci-Fi', 'Mystery', 'Thriller']",34.0
2234,safe haven,2013,"['Drama', 'Mystery', 'Thriller', 'Romance']",34.0
2235,captivity,2007,"['Thriller', 'Horror', 'Crime']",24.0
2236,the x files,1998,"['Sci-Fi', 'Mystery', 'Thriller', 'Horror', 'Crime']",60.0
2237,bandits,2001,"['Drama', 'Comedy', 'Romance', 'Crime']",60.0
2238,rumble in the bronx,1996,"['Action', 'Thriller', 'Comedy', 'Crime']",61.0
2239,five feet apart,2019,"['Drama', 'Romance']",53.0
2240,love rosie,2015,"['Comedy', 'Romance']",44.0
2241,high tension,2005,"['Drama', 'Thriller', 'Horror', 'Romance', 'Crime']",42.0
2242,agora,2010,"['Adventure', 'Drama', 'History', 'Romance']",55.0
2243,armored,2009,"['Action', 'Drama', 'Thriller']",50.0
2244,sex drive,2008,"['Adventure', 'Comedy', 'Romance']",49.0
2245,walk of shame,2014,['Comedy'],25.0
2246,kinsey,2004,"['Biography', 'Drama']",79.0
2247,eight crazy nights,2002,"['Drama', 'Comedy', 'Animation', 'Musical']",23.0
2248,stuck in love,2013,"['Drama', 'Comedy']",49.0
2249,the hot chick,2002,"['Fantasy', 'Comedy']",29.0
2250,arthur and the invisibles,2006,"['Adventure', 'Fantasy', 'Family']",39.0
2251,manderlay,2006,['Drama'],46.0
2252,dead again,1991,"['Drama', 'Mystery', 'Thriller', 'Romance']",66.0
2253,what about bob,1991,['Comedy'],60.0
2254,dark places,2015,"['Drama', 'Mystery', 'Thriller']",39.0
2255,stealth,2005,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",35.0
2256,the fits,2016,['Drama'],90.0
2257,persecuted,2014,"['Action', 'Drama', 'Mystery', 'Thriller']",11.0
2258,murder by numbers,2002,"['Drama', 'Thriller', 'Crime']",50.0
2259,a lot like love,2005,"['Drama', 'Comedy', 'Romance']",48.0
2260,chopper,2001,"['Biography', 'Drama', 'Crime']",65.0
2261,the chorus,2005,"['Drama', 'Music']",56.0
2262,made,2001,"['Drama', 'Thriller', 'Comedy', 'Crime']",62.0
2263,muriel s wedding,1995,"['Drama', 'Comedy', 'Romance']",63.0
2264,the saint,1997,"['Action', 'Sci-Fi', 'Thriller', 'Romance']",50.0
2265,what a girl wants,2003,"['Comedy', 'Romance']",41.0
2266,the limits of control,2009,"['Drama', 'Mystery', 'Thriller', 'Crime']",41.0
2267,two brothers,2004,"['Adventure', 'Drama', 'Family']",63.0
2268,the sound of music,1965,"['Biography', 'Drama', 'Romance', 'Family', 'Musical']",63.0
2269,the gatekeepers,2013,['Documentary'],91.0
2270,mad money,2008,"['Thriller', 'Comedy', 'Romance', 'Crime']",41.0
2271,left behind,2001,"['Sci-Fi', 'Drama', 'Thriller', 'Fantasy']",22.0
2272,state property,2002,"['Action', 'Drama', 'Crime']",9.0
2273,love happens,2009,"['Drama', 'Romance']",33.0
2274,letters to god,2010,"['Drama', 'Family']",31.0
2275,proof of life,2000,"['Action', 'Adventure', 'Drama', 'Thriller', 'Romance']",45.0
2276,d e b s,2005,"['Action', 'Comedy', 'Romance']",42.0
2277,butter,2012,['Comedy'],40.0
2278,mutual appreciation,2006,['Comedy'],84.0
2279,solace,2016,"['Drama', 'Mystery', 'Thriller', 'Crime']",36.0
2280,morvern callar,2002,['Drama'],78.0
2281,my one and only,2009,"['Drama', 'Comedy']",62.0
2282,planet b boy,2008,"['History', 'Music', 'Documentary']",63.0
2283,dust to glory,2005,"['Action', 'Adventure', 'Documentary']",61.0
2284,blood ties,2014,"['Drama', 'Thriller', 'Crime']",45.0
2285,the young messiah,2016,['Drama'],33.0
2286,approaching the unknown,2016,"['Sci-Fi', 'Drama', 'Thriller']",53.0
2287,the red violin,1999,"['Drama', 'Mystery', 'Romance', 'Music']",57.0
2288,and so it goes,2014,"['Drama', 'Comedy', 'Romance']",38.0
2289,harry and the hendersons,1987,"['Fantasy', 'Comedy', 'Family']",42.0
2290,anna,2014,"['Drama', 'Thriller']",42.0
2291,mysteries of lisbon,2011,"['Drama', 'Mystery']",82.0
2292,the way home,2002,['Drama'],63.0
2293,bride of chucky,1998,"['Horror', 'Comedy']",48.0
2294,reservation road,2007,"['Drama', 'Thriller']",46.0
2295,illegal tender,2007,"['Drama', 'Thriller', 'Crime']",40.0
2296,the slammin salmon,2009,['Comedy'],40.0
2297,nothing left to fear,2013,['Horror'],12.0
2298,vatel,2000,"['Biography', 'Drama', 'Romance']",44.0
2299,jason goes to hell the final friday,1993,"['Thriller', 'Fantasy', 'Horror']",17.0
2300,i m gonna git you sucka,1988,"['Action', 'Comedy']",48.0
2301,good bye dragon inn,2004,"['Drama', 'Comedy']",82.0
2302,lake city,2008,['Drama'],29.0
2303,wolfen,1981,"['Thriller', 'Horror']",64.0
2304,rory o shea was here,2005,"['Drama', 'Comedy']",59.0
2305,is anybody there,2009,['Drama'],54.0
2306,my baby s daddy,2004,['Comedy'],23.0
2307,pauline and paulette,2002,"['Drama', 'Comedy']",70.0
2308,dai si gin,2006,"['Action', 'Drama', 'Crime']",63.0
2309,the hot spot,1990,"['Drama', 'Thriller', 'Romance', 'Crime']",56.0
2310,desert flower,2011,"['Biography', 'Drama']",54.0
2311,96 minutes,2012,"['Drama', 'Thriller']",51.0
2312,prefontaine,1997,"['Biography', 'Drama', 'Sport']",56.0
2313,better off dead,1985,"['Comedy', 'Romance']",51.0
2314,city of ghosts,2003,"['Drama', 'Thriller', 'Crime']",57.0
2315,max,2002,"['Drama', 'War']",56.0
2316,the caveman s valentine,2001,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Music']",44.0
2317,the reunion,2011,['Action'],26.0
2318,mondays in the sun,2003,['Drama'],64.0
2319,outside the law,2010,"['Action', 'Drama', 'History', 'Crime']",59.0
2320,brother to,2004,['Drama'],57.0
2321,dallas 362,2005,['Drama'],55.0
2322,september tapes,2004,"['Drama', 'Thriller']",32.0
2323,euthanizer,2018,"['Drama', 'Thriller']",71.0
2324,peace propaganda the promised land,2005,['Documentary'],57.0
2325,the image book,2019,['Drama'],76.0
2326,only the young,2012,"['Comedy', 'Romance', 'Documentary']",71.0
2327,cutthroat island,1995,"['Action', 'Adventure', 'Comedy']",37.0
2328,the hobbit an unexpected journey,2012,"['Adventure', 'Fantasy']",58.0
2329,the hurt locker,2009,"['Action', 'Drama', 'Thriller', 'War']",95.0
2330,shutter island,2010,"['Drama', 'Mystery', 'Thriller']",63.0
2331,gladiator,2000,"['Action', 'Adventure', 'Drama', 'History']",67.0
2332,tron legacy,2010,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",49.0
2333,the shining,1980,"['Thriller', 'Horror']",66.0
2334,hostel,2006,"['Mystery', 'Thriller', 'Horror']",55.0
