ID,title,release_year,genres,rating
5474,diamonds are forever,1971,"['Action', 'Adventure', 'Classics', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",64.0
5475,diana,2013,['Drama'],8.0
5476,diana kennedy nothing fancy,2020,['Documentary'],100.0
5477,diana vreeland the eye has to travel,2012,['Documentary'],94.0
5478,diane,2019,['Drama'],93.0
5479,diane,2018,['Horror'],88.0
5480,diary of the dead,2007,"['Horror', 'Mystery', 'Suspense']",62.0
5481,diary of a chambermaid,1965,"['Art House', 'International', 'Drama']",87.0
5482,diary of a lost girl,2016,"['Art House', 'International', 'Classics', 'Drama']",100.0
5483,diary of a mad black woman,2005,['Comedy'],16.0
5484,diary of a wimpy kid,2010,"['Comedy', 'Kids', 'Family']",54.0
5485,diary of a wimpy kid 2 rodrick rules,2011,"['Comedy', 'Drama', 'Kids', 'Family']",47.0
5486,diary of a wimpy kid dog days,2012,"['Comedy', 'Kids', 'Family']",52.0
5487,diary of a wimpy kid the long haul,2017,"['Comedy', 'Kids', 'Family']",18.0
5488,the diary of anne frank,1959,"['Classics', 'Drama']",79.0
5489,the diary of ellen rimbauer,2003,"['Drama', 'Horror', 'Mystery', 'Suspense', 'Television']",17.0
5490,dickie roberts former child star,2003,['Comedy'],22.0
5491,die another day,2002,"['Action', 'Adventure', 'Mystery', 'Suspense']",57.0
5492,die my darling,1965,"['Art House', 'International', 'Classics', 'Horror', 'Mystery', 'Suspense']",50.0
5493,die falschung,1981,"['Art House', 'International', 'Drama']",100.0
5494,die hard,1988,"['Action', 'Adventure', 'Mystery', 'Suspense']",94.0
5495,die hard 2,1990,"['Action', 'Adventure', 'Mystery', 'Suspense']",69.0
5496,die hard with a vengeance,1995,"['Action', 'Adventure', 'Mystery', 'Suspense']",59.0
5497,die monster,1965,"['Classics', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",71.0
5498,die wand,2013,['Drama'],78.0
5499,dig,2004,"['Documentary', 'Musical', 'Performing Arts', 'Special Interest']",89.0
5500,dig two graves,2017,['Horror'],71.0
5501,diggers,2007,"['Comedy', 'Drama']",70.0
5502,digging for fire,2015,['Drama'],66.0
5503,digging to china,1998,['Drama'],43.0
5504,digging up the marrow,2015,"['Drama', 'Science Fiction', 'Fantasy']",60.0
5505,diggstown,1992,"['Action', 'Adventure', 'Comedy', 'Drama']",60.0
5506,dil bole hadippa,2009,"['Art House', 'International', 'Comedy', 'Musical', 'Performing Arts', 'Sports', 'Fitness']",63.0
5507,dilili in paris,2019,"['Animation', 'Art House', 'International', 'Kids', 'Family', 'Mystery', 'Suspense']",61.0
5508,dim sum a little bit of heart,1985,"['Art House', 'International', 'Comedy']",88.0
5509,dim sum funeral,2008,"['Art House', 'International', 'Comedy', 'Drama']",0.0
5510,diminished capacity,2008,['Comedy'],35.0
5511,diner,1982,"['Comedy', 'Drama']",93.0
5512,dinner for schmucks,2010,['Comedy'],42.0
5513,the dinner game,1999,"['Art House', 'International', 'Comedy', 'Drama']",74.0
5514,dinner with friends,2001,"['Comedy', 'Drama', 'Television']",90.0
5515,dinosaur 13,2014,"['Action', 'Adventure', 'Documentary', 'Drama', 'Special Interest']",73.0
5516,dinosaurs alive 3d,2007,"['Action', 'Adventure', 'Documentary', 'Kids', 'Family', 'Special Interest']",75.0
5517,dinosaurs giants of patagonia,2007,"['Animation', 'Documentary']",100.0
5518,dinotasia,2012,"['Documentary', 'Special Interest']",25.0
5519,dior and i,2015,"['Documentary', 'Special Interest']",84.0
5520,diplomacy,2014,['Drama'],94.0
5521,dirt music,2020,['Drama'],29.0
5522,dirty dancing,1987,"['Drama', 'Musical', 'Performing Arts', 'Romance']",68.0
5523,dirty dancing,2017,"['Drama', 'Musical', 'Performing Arts']",19.0
5524,dirty dancing havana nights,2004,"['Drama', 'Romance']",23.0
5525,the dirty dozen,1967,"['Classics', 'Drama']",85.0
5526,dirty girl,2011,"['Comedy', 'Drama']",33.0
5527,dirty grandpa,2016,['Comedy'],11.0
5528,dirty harry,1971,"['Classics', 'Drama', 'Mystery', 'Suspense']",89.0
5529,dirty love,2005,['Comedy'],6.0
5530,dirty mary crazy larry,1974,"['Action', 'Adventure', 'Drama']",47.0
5531,dirty pretty things,2003,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",94.0
5532,dirty rotten scoundrels,1988,['Comedy'],89.0
5533,a dirty shame,2004,['Comedy'],53.0
5534,dirty wars,2013,"['Documentary', 'Special Interest']",85.0
5535,disappearance at clifton hill,2020,['Drama'],73.0
5536,the disappearance of alice creed,2010,"['Mystery', 'Suspense']",81.0
5538,disappearances,2007,"['Action', 'Adventure', 'Drama']",52.0
5539,disappearing acts,2000,"['Drama', 'Television']",60.0
5540,disaster movie,2008,['Comedy'],1.0
5541,disclosure,1994,"['Drama', 'Mystery', 'Suspense']",59.0
5542,disco pigs,2003,"['Art House', 'International', 'Drama']",20.0
5543,disco godfather,1979,"['Action', 'Adventure', 'Comedy', 'Cult Movies', 'Drama', 'Musical', 'Performing Arts']",83.0
5544,disconnect,2013,"['Drama', 'Mystery', 'Suspense']",70.0
5545,discreet,2018,"['Drama', 'Mystery', 'Suspense']",78.0
5546,the discreet charm of bourgeoisie,1972,"['Art House', 'International', 'Comedy', 'Drama', 'Science Fiction', 'Fantasy', 'Special Interest']",98.0
5547,the disenchanted,1990,"['Art House', 'International', 'Comedy', 'Drama']",100.0
5548,disgrace,2008,"['Art House', 'International', 'Drama']",83.0
5549,the dish,2001,"['Comedy', 'Drama']",96.0
5550,disneynature bears,2014,"['Kids', 'Family']",90.0
5551,disneynature chimpanzee,2012,['Documentary'],76.0
5552,disneynature crimson wing,2008,['Documentary'],75.0
5553,disneynature earth,2009,['Documentary'],86.0
5554,disneynature monkey kingdom,2015,['Documentary'],93.0
5555,disneynature oceans,2010,"['Documentary', 'Drama']",81.0
5556,aladdin,1992,"['Action', 'Adventure', 'Animation', 'Comedy', 'Kids', 'Family', 'Musical', 'Performing Arts']",95.0
5557,disobedience,2018,"['Drama', 'Romance']",84.0
5558,disorder,2016,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",72.0
5559,the disorderly orderly,1964,"['Classics', 'Comedy', 'Musical', 'Performing Arts', 'Romance']",60.0
5560,disorganized crime,1989,"['Comedy', 'Drama']",50.0
5561,distorted,2018,"['Action', 'Adventure', 'Mystery', 'Suspense']",18.0
5562,banlieue 13 ultimatum,2009,"['Action', 'Adventure', 'Art House', 'International']",74.0
5563,district 9,2009,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",90.0
5564,district b13,2006,"['Action', 'Adventure', 'Art House', 'International', 'Science Fiction', 'Fantasy']",80.0
5565,disturbia,2007,"['Drama', 'Mystery', 'Suspense']",69.0
5566,disturbing behavior,1998,"['Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",34.0
5567,disturbing the peace,2016,['Documentary'],100.0
5569,william kunstler disturbing the universe,2009,['Documentary'],79.0
5570,divergent,2014,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",41.0
5571,divide and conquer the story of roger ailes,2018,['Documentary'],90.0
5572,divided we fall,2001,"['Art House', 'International', 'Comedy', 'Drama']",90.0
5573,divine secrets of the ya sisterhood,2002,"['Comedy', 'Drama']",45.0
5574,divines,2016,['Drama'],84.0
5575,divorce american style,1967,"['Classics', 'Comedy']",100.0
5576,the divorcee,1930,"['Classics', 'Drama', 'Romance']",75.0
5577,dixie chicks shut up and sing,2006,"['Documentary', 'Special Interest']",89.0
5578,dixieland,2015,"['Mystery', 'Suspense']",10.0
5579,django,1966,"['Classics', 'Western']",92.0
5580,django,2018,"['Art House', 'International', 'Drama']",58.0
5581,django unchained,2012,"['Drama', 'Western']",87.0
5582,do i sound gay,2015,"['Documentary', 'Special Interest']",81.0
5583,do knot disturb,2009,"['Art House', 'International', 'Comedy', 'Musical', 'Performing Arts']",20.0
5584,do not resist,2016,['Documentary'],91.0
5585,do the right thing,1989,"['Comedy', 'Drama']",93.0
5586,do you believe,2015,['Drama'],25.0
5587,do you trust this computer,2019,['Documentary'],71.0
5588,doa dead or alive,2007,"['Action', 'Adventure', 'Drama']",33.0
5589,doc holliday,1971,"['Documentary', 'Western']",40.0
5590,doc hollywood,1991,"['Comedy', 'Romance']",68.0
5591,doctor dolittle,1967,"['Action', 'Adventure', 'Classics', 'Comedy', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy']",29.0
5592,doctor faustus,1968,"['Art House', 'International', 'Classics', 'Drama', 'Horror']",10.0
5593,doctor strange,2016,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",89.0
5594,dodgeball a true underdog story,2004,['Comedy'],71.0
5595,dodsworth,1936,"['Classics', 'Drama', 'Romance']",90.0
5596,dog day afternoon,1975,"['Classics', 'Drama']",96.0
5597,dog days,2018,['Comedy'],63.0
5598,dog eat,2016,"['Action', 'Adventure', 'Mystery', 'Suspense']",50.0
5599,dog park,1998,['Comedy'],36.0
5600,dog pound,2010,['Drama'],65.0
5601,dog soldiers,2002,['Horror'],79.0
5602,doghouse,2009,"['Art House', 'International', 'Comedy', 'Horror']",48.0
5603,dogtooth,2010,"['Art House', 'International', 'Drama']",93.0
5604,dogtown and z boys,2001,"['Documentary', 'Sports', 'Fitness']",92.0
5605,dogville,2003,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense', 'Special Interest']",70.0
5606,doin it in the park pick up basketball nyc,2013,"['Documentary', 'Sports', 'Fitness']",75.0
5607,la dolce vita,1960,"['Art House', 'International', 'Comedy', 'Drama']",96.0
5608,dolemite,1975,"['Action', 'Adventure']",57.0
5609,dolemite is my name,2019,['Drama'],97.0
5610,dolittle,2020,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Fantasy']",14.0
5611,dollars,1971,"['Classics', 'Comedy', 'Drama']",86.0
5612,dolly parton s coat of many colors,2015,['Drama'],78.0
5613,dolores claiborne,1995,"['Drama', 'Mystery', 'Suspense']",84.0
5614,dolphin tale,2011,"['Drama', 'Kids', 'Family']",81.0
5615,dolphin tale 2,2014,"['Drama', 'Kids', 'Family']",66.0
5616,dolphins,2000,"['Documentary', 'Kids', 'Family', 'Special Interest']",89.0
5617,dom hemingway,2014,"['Comedy', 'Drama']",56.0
5618,domain,2018,"['Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",67.0
5619,domestic disturbance,2001,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",24.0
5621,dominion prequel to the exorcist,2005,['Horror'],30.0
5622,domino,2005,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",18.0
5623,domino,2019,"['Action', 'Adventure', 'Mystery', 'Suspense']",33.0
5624,don juan demarco,1994,"['Comedy', 'Drama', 'Romance']",69.0
5625,don 2,2011,"['Art House', 'International', 'Mystery', 'Suspense']",69.0
5626,don jon,2013,"['Comedy', 'Drama']",79.0
5627,don mckay,2010,"['Comedy', 'Drama', 'Mystery', 'Suspense']",38.0
5628,don peyote,2014,"['Comedy', 'Drama']",7.0
5629,don quixote,1992,"['Comedy', 'Drama', 'Musical', 'Performing Arts']",43.0
5630,don verdean,2015,['Comedy'],29.0
5631,donkey punch,2008,"['Mystery', 'Suspense']",52.0
5632,donnie brasco,1997,"['Drama', 'Mystery', 'Suspense']",88.0
5633,donnie darko,2001,"['Comedy', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy', 'Romance']",86.0
5634,donnybrook,2019,['Drama'],39.0
5635,donovan s echo,2019,"['Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",33.0
5636,donovan s reef,1963,"['Action', 'Adventure', 'Classics', 'Comedy', 'Drama', 'Romance']",55.0
5637,don t ask tell,2002,"['Comedy', 'Drama', 'Science Fiction', 'Fantasy']",36.0
5638,don t be a menace to south central while drinking your juice in the hood,1996,['Comedy'],31.0
5639,don t be afraid of the dark,1973,"['Horror', 'Television']",71.0
5640,don t be afraid of the dark,2011,"['Horror', 'Mystery', 'Suspense']",60.0
5641,don t be nice,2019,['Documentary'],100.0
5642,don t bother to knock,1952,"['Classics', 'Drama', 'Mystery', 'Suspense']",100.0
5643,don t breathe,2016,"['Horror', 'Mystery', 'Suspense']",88.0
5644,don t call me son,2016,['Drama'],83.0
5645,don t come back from the moon,2019,['Drama'],88.0
5646,don t come knocking,2006,"['Art House', 'International', 'Comedy', 'Drama']",43.0
5647,don t go,2018,"['Mystery', 'Suspense']",39.0
5648,don t go in the house,1980,['Horror'],40.0
5649,don t hang up,2017,['Horror'],25.0
5650,don t kill it,2017,"['Action', 'Adventure', 'Horror']",93.0
5651,don t knock twice,2017,"['Horror', 'Mystery', 'Suspense']",24.0
5652,don t leave home,2018,"['Mystery', 'Suspense']",74.0
5653,don t let go,2019,"['Mystery', 'Suspense']",42.0
5654,dont look back,1967,"['Documentary', 'Musical', 'Performing Arts', 'Special Interest']",100.0
5655,don t look now,1973,"['Classics', 'Horror', 'Mystery', 'Suspense']",95.0
5656,hot pursuit,2015,"['Action', 'Adventure', 'Comedy']",7.0
5657,don t say a word,2001,"['Drama', 'Mystery', 'Suspense']",24.0
5658,don t sleep,2017,"['Horror', 'Mystery', 'Suspense']",9.0
5659,don t stop believin everyman s journey,2013,"['Documentary', 'Musical', 'Performing Arts']",64.0
5660,don t tell mom the babysitter s dead,1991,['Comedy'],33.0
5661,don t think twice,2016,['Comedy'],98.0
5662,don t torture a duckling,1972,"['Art House', 'International', 'Classics', 'Drama', 'Horror', 'Mystery', 'Suspense']",83.0
5663,don t trip he ain through with me yet,2006,"['Comedy', 'Musical', 'Performing Arts']",45.0
5664,don t worry he won get far on foot,2018,['Drama'],76.0
5665,doom,2005,"['Action', 'Adventure', 'Horror', 'Science Fiction', 'Fantasy']",19.0
5666,doom annihilation,2019,['Horror'],43.0
5667,the doom generation,1995,"['Action', 'Adventure', 'Art House', 'International', 'Comedy', 'Drama', 'Mystery', 'Suspense']",47.0
5668,doomsday,2008,"['Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",51.0
5669,doomsday book,2016,"['Science Fiction', 'Fantasy']",80.0
5670,the doors,1991,['Drama'],57.0
5671,dopamine,2003,"['Comedy', 'Documentary', 'Drama', 'Romance']",52.0
5672,dope,2015,"['Comedy', 'Drama']",89.0
5673,dora and the lost city of gold,2019,"['Action', 'Adventure', 'Kids', 'Family']",85.0
5674,dorfman in love,2013,"['Comedy', 'Romance']",21.0
5675,national lampoon presents dorm daze,2003,['Comedy'],0.0
5676,dormant beauty,2014,"['Art House', 'International', 'Drama']",80.0
5677,dot the i,2003,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",25.0
5678,double dare,2005,"['Documentary', 'Musical', 'Performing Arts', 'Television']",97.0
5679,double dragon,1994,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",13.0
5680,double impact,1991,"['Action', 'Adventure']",35.0
5681,double indemnity,1944,['Drama'],97.0
5682,la double vie de veronique,1991,"['Art House', 'International', 'Drama', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy', 'Romance']",82.0
5683,double lover,2018,"['Drama', 'Mystery', 'Suspense', 'Romance']",70.0
5684,double team,1997,"['Action', 'Adventure']",11.0
5685,double whammy,2002,"['Comedy', 'Drama']",36.0
5686,doubt,2008,['Drama'],80.0
5687,doug s 1st movie,1999,"['Action', 'Adventure', 'Animation', 'Kids', 'Family', 'Special Interest']",26.0
5688,dovlatov,2018,"['Art House', 'International', 'Drama']",80.0
5689,down terrace,2010,"['Art House', 'International', 'Comedy', 'Drama']",86.0
5690,down a dark hall,2018,"['Drama', 'Horror', 'Science Fiction', 'Fantasy']",50.0
5691,down and dangerous,2014,"['Drama', 'Mystery', 'Suspense']",60.0
5692,down and derby,2005,"['Comedy', 'Kids', 'Family']",22.0
5693,down and out in beverly hills,1986,['Comedy'],79.0
5694,down by law,1986,"['Art House', 'International', 'Comedy', 'Drama']",87.0
5695,down in the delta,1998,['Drama'],79.0
5696,down in the valley,2006,"['Drama', 'Western', 'Romance']",52.0
5697,down periscope,1996,['Comedy'],12.0
5698,down the shore,2013,"['Drama', 'Mystery', 'Suspense', 'Romance']",45.0
5699,down to the bone,2005,['Drama'],94.0
5700,down to you,2000,"['Comedy', 'Romance']",3.0
5701,down with love,2003,"['Comedy', 'Drama', 'Romance']",60.0
5702,downfall,2004,"['Art House', 'International', 'Drama']",90.0
5703,downhill racer,1969,"['Action', 'Adventure', 'Classics', 'Drama']",85.0
5704,downriver,2016,"['Art House', 'International', 'Drama']",90.0
5705,downsizing,2017,"['Comedy', 'Drama']",46.0
5706,downton abbey,2019,['Drama'],84.0
5707,downtown 81,2001,"['Art House', 'International', 'Comedy', 'Drama']",79.0
5708,dr bronner s magic soapbox,2007,"['Documentary', 'Special Interest']",86.0
5709,dr cyclops,1940,"['Action', 'Adventure', 'Classics', 'Horror', 'Science Fiction', 'Fantasy']",77.0
5710,dr dolittle,1998,"['Comedy', 'Kids', 'Family']",42.0
5711,dr dolittle 2,2001,"['Comedy', 'Kids', 'Family']",42.0
5712,dr feelgood dealer or healer,2016,['Documentary'],83.0
5713,dr giggles,1992,['Horror'],17.0
5714,dr goldfoot and the bikini machine,1965,"['Action', 'Adventure', 'Classics', 'Comedy', 'Cult Movies', 'Science Fiction', 'Fantasy']",29.0
5715,dr jekyll and sister hyde,1971,"['Art House', 'International', 'Classics', 'Horror']",80.0
5716,dr mabuse the gambler der spieler ein bild zeit,1922,"['Art House', 'International', 'Classics', 'Drama', 'Mystery', 'Suspense']",94.0
5717,dr no,1962,"['Action', 'Adventure', 'Classics', 'Mystery', 'Suspense']",95.0
5718,dr phibes rises again,1972,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Comedy', 'Cult Movies', 'Horror', 'Science Fiction', 'Fantasy']",59.0
5719,dr strangelove or how i learned to stop worrying and love the bomb,1964,"['Classics', 'Comedy', 'Science Fiction', 'Fantasy']",98.0
5720,dr t and the women,2000,"['Comedy', 'Romance']",57.0
5721,dr who and the daleks,1965,"['Classics', 'Science Fiction', 'Fantasy', 'Special Interest', 'Television']",42.0
5722,dracula 2000,2000,['Horror'],17.0
5723,dracula a d 1972,1972,"['Classics', 'Horror']",22.0
5724,dracula dead and loving it,1995,['Comedy'],11.0
5725,dracula has risen from the grave,1969,"['Classics', 'Drama', 'Horror', 'Romance']",80.0
5726,dracula ii ascension,2003,['Horror'],0.0
5727,dracula untold,2014,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",24.0
5728,dracula s daughter,1936,"['Classics', 'Drama', 'Horror']",55.0
5729,draft day,2014,['Drama'],59.0
5730,drag me to hell,2009,"['Horror', 'Mystery', 'Suspense']",92.0
5731,dragged across concrete,2019,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",76.0
5732,dragon and the hawk,2001,"['Action', 'Adventure', 'Mystery', 'Suspense']",0.0
5733,dragon ball super broly,2019,['Animation'],82.0
5734,dragon ball z battle of gods,2014,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",88.0
5735,dragon ball z resurrection f,2015,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",83.0
5736,dragon blade,2015,"['Action', 'Adventure', 'Art House', 'International', 'Drama']",36.0
5737,dragon the bruce lee story,1993,"['Action', 'Adventure', 'Drama']",71.0
5738,dragon wars,2007,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",30.0
5739,dragonball evolution,2009,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",15.0
5740,dragonheart,1996,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",50.0
5741,dragonheart a new beginning,2000,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",40.0
5742,dragonslayer,1981,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",84.0
